query	query_len	target_gene	target_len	shared_5mers	sw_score	matches	aligned_len	pct_identity	query_cov	target_cov	target_header
IFF4109_old_B9J08_004109	2946	B9J08_02693	1502	8	112.0	57	190	30.0	6.449422946367957	12.649800266311583	KAK8441378.1 hypothetical protein B9J08_02693 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_02887	2107	8	88.0	56	197	28.426395939086298	6.687033265444671	9.349786426198387	KAK8441565.1 hypothetical protein B9J08_02887 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_00145	1398	8	85.0	47	171	27.485380116959064	5.8044806517311605	12.231759656652361	KAK8441829.1 hypothetical protein B9J08_00145 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_00257	853	8	123.0	52	176	29.545454545454547	5.974202308214529	20.63305978898007	KAK8441941.1 hypothetical protein B9J08_00257 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_00294	535	8	94.0	49	171	28.654970760233915	5.8044806517311605	31.962616822429908	KAK8441977.1 hypothetical protein B9J08_00294 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_00536	1735	8	104.0	31	105	29.523809523809526	3.5641547861507124	6.051873198847262	KAK8442212.1 hypothetical protein B9J08_00536 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_00593	527	8	120.0	57	191	29.84293193717277	6.483367277664629	36.24288425047438	KAK8442267.1 hypothetical protein B9J08_00593 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_01175	286	8	126.0	40	141	28.368794326241137	4.786150712830957	49.3006993006993	KAK8442826.1 hypothetical protein B9J08_01175 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_01186	429	8	74.0	57	224	25.44642857142857	7.603530210454854	52.21445221445221	KAK8442837.1 hypothetical protein B9J08_01186 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_01286	1576	8	89.0	48	217	22.119815668202765	7.365919891378139	13.769035532994925	KAK8442934.1 hypothetical protein B9J08_01286 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_01425	1501	8	124.0	52	168	30.952380952380953	5.7026476578411405	11.192538307794804	KAK8443063.1 hypothetical protein B9J08_01425 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_01448	520	8	132.0	47	136	34.55882352941176	4.61642905634759	26.153846153846157	KAK8443086.1 hypothetical protein B9J08_01448 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_05571	190	7	179.0	60	156	38.46153846153847	5.295315682281059	82.10526315789474	KAK8438486.1 hypothetical protein B9J08_05571 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_04861	171	7	95.0	42	166	25.301204819277107	5.634758995247793	97.07602339181285	KAK8438514.1 hypothetical protein B9J08_04861 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_05239	166	7	93.0	37	130	28.46153846153846	4.412763068567549	78.3132530120482	KAK8438876.1 hypothetical protein B9J08_05239 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_04475	981	7	87.0	39	148	26.351351351351347	5.0237610319076715	15.086646279306828	KAK8438928.1 hypothetical protein B9J08_04475 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_04499	1963	7	120.0	49	155	31.61290322580645	5.261371350984385	7.896077432501274	KAK8438952.1 hypothetical protein B9J08_04499 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_04742	883	7	55.0	28	114	24.561403508771928	3.8696537678207736	12.910532276330692	KAK8439191.1 hypothetical protein B9J08_04742 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_04823	94	7	117.0	32	66	48.484848484848484	2.240325865580448	70.2127659574468	KAK8439272.1 hypothetical protein B9J08_04823 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_03868	1239	7	104.0	51	197	25.888324873096447	6.687033265444671	15.899919289749798	KAK8439391.1 hypothetical protein B9J08_03868 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_04157	1528	7	49.0	14	33	42.42424242424242	1.120162932790224	2.1596858638743455	KAK8439671.1 hypothetical protein B9J08_04157 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_04266	2575	7	54.0	14	34	41.17647058823529	1.1541072640868975	1.320388349514563	KAK8439773.1 hypothetical protein B9J08_04266 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_03390	554	7	135.0	46	177	25.98870056497175	6.008146639511202	31.949458483754512	KAK8440291.1 hypothetical protein B9J08_03390 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_03659	332	7	160.0	87	289	30.103806228373703	9.809911744738628	87.04819277108435	KAK8440551.1 hypothetical protein B9J08_03659 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_02471	3258	7	53.0	17	56	30.357142857142854	1.9008825526137134	1.7188459177409454	KAK8441161.1 hypothetical protein B9J08_02471 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_02757	603	7	111.0	61	203	30.049261083743843	6.890699253224712	33.66500829187397	KAK8441439.1 hypothetical protein B9J08_02757 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_02800	583	7	68.0	36	120	30.0	4.0733197556008145	20.58319039451115	KAK8441480.1 hypothetical protein B9J08_02800 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_02817	499	7	168.0	103	394	26.14213197969543	13.374066530889342	78.95791583166333	KAK8441496.1 hypothetical protein B9J08_02817 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_02942	1131	7	123.0	48	180	26.666666666666668	6.109979633401222	15.915119363395224	KAK8441619.1 hypothetical protein B9J08_02942 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_00300	574	7	141.0	54	162	33.33333333333333	5.4989816700611	28.222996515679444	KAK8441983.1 hypothetical protein B9J08_00300 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_00435	649	7	79.0	68	257	26.459143968871597	8.723693143245079	39.59938366718028	KAK8442114.1 hypothetical protein B9J08_00435 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_00456	524	7	158.0	74	262	28.24427480916031	8.893414799728445	50.0	KAK8442134.1 hypothetical protein B9J08_00456 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_00597	338	7	150.0	61	191	31.93717277486911	6.483367277664629	56.50887573964497	KAK8442271.1 hypothetical protein B9J08_00597 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_00652	1713	7	48.0	14	34	41.17647058823529	1.1541072640868975	1.98482194979568	KAK8442326.1 hypothetical protein B9J08_00652 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_00736	3221	7	50.0	19	80	23.75	2.7155465037338766	2.4837007140639553	KAK8442407.1 hypothetical protein B9J08_00736 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_01033	529	7	82.0	44	148	29.72972972972973	5.0237610319076715	27.977315689981097	KAK8442687.1 hypothetical protein B9J08_01033 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_01053	898	7	96.0	56	234	23.931623931623932	7.942973523421588	26.057906458797326	KAK8442707.1 hypothetical protein B9J08_01053 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_01319	1262	7	80.0	31	114	27.192982456140353	3.8696537678207736	9.033280507131538	KAK8442966.1 hypothetical protein B9J08_01319 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_01480	630	7	117.0	38	129	29.457364341085274	4.378818737270876	20.476190476190474	KAK8443118.1 hypothetical protein B9J08_01480 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_01793	1230	7	101.0	42	171	24.561403508771928	5.8044806517311605	13.902439024390246	KAK8443428.1 hypothetical protein B9J08_01793 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_01817	1295	7	116.0	42	174	24.137931034482758	5.906313645621181	13.436293436293436	KAK8443452.1 hypothetical protein B9J08_01817 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_04893	1254	6	63.0	28	88	31.818181818181817	2.9871011541072643	7.017543859649122	KAK8438544.1 hypothetical protein B9J08_04893 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_05000	1441	6	79.0	30	125	24.0	4.243041412084183	8.674531575294935	KAK8438646.1 hypothetical protein B9J08_05000 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_05024	970	6	123.0	47	123	38.21138211382114	4.1751527494908345	12.68041237113402	KAK8438668.1 hypothetical protein B9J08_05024 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_05064	605	6	134.0	58	173	33.52601156069364	5.872369314324508	28.595041322314053	KAK8438705.1 hypothetical protein B9J08_05064 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_05198	569	6	56.0	18	52	34.61538461538461	1.7651052274270198	9.13884007029877	KAK8438836.1 hypothetical protein B9J08_05198 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_05201	519	6	39.0	14	37	37.83783783783784	1.2559402579769179	7.129094412331407	KAK8438839.1 hypothetical protein B9J08_05201 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946		455	6	60.0	28	91	30.76923076923077	3.0889341479972843	20.0	KAK8439275.1 pantothenate kinase [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_03957	336	6	50.0	11	21	52.38095238095239	0.7128309572301426	6.25	KAK8439476.1 hypothetical protein B9J08_03957 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_04181	688	6	108.0	50	176	28.40909090909091	5.974202308214529	25.581395348837212	KAK8439692.1 hypothetical protein B9J08_04181 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_04205	626	6	60.0	16	51	31.372549019607842	1.7311608961303464	8.146964856230031	KAK8439714.1 hypothetical protein B9J08_04205 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_04229	924	6	97.0	90	364	24.725274725274726	12.355736591989137	39.39393939393939	KAK8439737.1 hypothetical protein B9J08_04229 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_04260	959	6	171.0	96	301	31.893687707641195	10.217243720298711	31.386861313868614	KAK8439767.1 hypothetical protein B9J08_04260 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_04317	1561	6	45.0	14	60	23.333333333333332	2.0366598778004072	3.843689942344651	KAK8439824.1 hypothetical protein B9J08_04317 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946		2198	6	58.0	20	93	21.50537634408602	3.1568228105906315	4.231119199272065	KAK8440054.1 protein URA2 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_03166	715	6	76.0	22	73	30.136986301369863	2.477936184657162	10.20979020979021	KAK8440069.1 hypothetical protein B9J08_03166 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_03223	1239	6	81.0	35	137	25.547445255474454	4.6503733876442634	11.057304277643262	KAK8440125.1 hypothetical protein B9J08_03223 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_01458	247	1	43.0	11	23	47.82608695652174	3.0065359477124183	9.31174089068826	KAK8443096.1 hypothetical protein B9J08_01458 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_04109	472	1	32.0	8	20	40.0	2.6143790849673203	4.23728813559322	KAK8439624.1 hypothetical protein B9J08_04109 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_01458	247	0	38.0	10	27	37.03703703703704	0.9164969450101833	10.931174089068826	KAK8443096.1 hypothetical protein B9J08_01458 [Candidozyma auris]
IFF4109_old_B9J08_004109	2946	B9J08_04109	472	2	48.0	12	46	26.08695652173913	1.561439239646979	9.745762711864407	KAK8439624.1 hypothetical protein B9J08_04109 [Candidozyma auris]
