GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
B9J08_04499	2568.82792803154	-0.215269443243284	0.080347298266129	-2.67923686158384	0.00737901756181768	0.0289657883978454	CM076442.1	169749	175641	+	NA	B9J08_04499
B9J08_04552	1180.24494297046	-0.256165170339727	0.0956770996951824	-2.67739272151688	0.00741976091931782	0.0291050522363872	CM076442.1	310341	312276	+	NA	B9J08_04552
B9J08_04256	2060.84199615584	-0.221360281226726	0.0827158908845963	-2.67615181145257	0.00744729031786798	0.0291923216928059	CM076441.1	1035531	1037244	-	NA	B9J08_04256
B9J08_02786	229.383375372726	-0.502438687516299	0.188032463386641	-2.67208480103333	0.00753815959842565	0.029527574840892	CM076439.1	1790168	1791719	+	NA	B9J08_02786
B9J08_03509	949.751727368413	-0.286789142871204	0.107509664583504	-2.66756615772391	0.00764028453075634	0.0299064111908572	CM076440.1	1050757	1052710	-	NA	B9J08_03509
B9J08_03253	1695.7613184825	-0.230309103130195	0.0864024395267704	-2.66553935735619	0.00768649339026249	0.0300529637015377	CM076440.1	510597	512235	-	NA	B9J08_03253
B9J08_02083	636.394165058952	-0.32913178439555	0.123480885548918	-2.66544723041495	0.0076885997238962	0.0300529637015377	CM076439.1	271323	273303	-	NA	B9J08_02083
B9J08_01752	9863.91420678674	0.192090242370497	0.072130307935616	2.66310026767053	0.00774243398371433	0.0302420018572361	CM076438.1	3683212	3684799	-	NA	B9J08_01752
B9J08_03184	1404.64184996623	0.246657883762289	0.0926661174584436	2.66179149971297	0.00777260076988081	0.030316982678286	CM076440.1	360667	362068	-	NA	B9J08_03184
B9J08_03074	622.464561620755	0.31873808282574	0.119739876524804	2.66192092456112	0.00776961287288506	0.030316982678286	CM076440.1	125232	126002	-	NA	B9J08_03074
B9J08_04581	798.669005090121	0.301483471682474	0.113416244523303	2.65820361932835	0.00785584137597543	0.0305769262570537	CM076442.1	372187	373156	+	NA	B9J08_04581
B9J08_00869	2854.39885569088	0.205284632151257	0.0772140261415819	2.65864432162677	0.00784557402266197	0.0305769262570537	CM076438.1	1829602	1830139	-	NA	B9J08_00869
B9J08_00692	879.985471707896	0.279996938093902	0.105328122255901	2.65833029296424	0.00785288893868608	0.0305769262570537	CM076438.1	1464619	1465465	+	NA	B9J08_00692
B9J08_01771	923.622935779422	0.289057219144563	0.108865048851147	2.65518843921888	0.00792641164176726	0.0308298924307162	CM076438.1	3728667	3729705	-	NA	B9J08_01771
B9J08_02616	552.482520366452	0.331593987068215	0.124930791755767	2.65422144859582	0.00794916399347539	0.0308966451420102	CM076439.1	1401319	1405162	-	NA	B9J08_02616
B9J08_01804	1112.67377795865	0.278045776138866	0.104767047371058	2.65394303949504	0.0079557255247734	0.0309004181134382	CM076438.1	3806798	3807581	-	NA	B9J08_01804
B9J08_01885	1366.10776898612	-0.24486617615093	0.0924434372646564	-2.64882162970534	0.00807729502586893	0.0313505685449281	CM076438.1	3986438	3988793	-	NA	B9J08_01885
B9J08_01274	705.696105792562	0.302138412294986	0.114353291991966	2.64214879197542	0.0082381855679933	0.0319525976381046	CM076438.1	2638327	2640577	-	NA	B9J08_01274
B9J08_03278	129.351176264662	-0.657451074988496	0.248880769833406	-2.64163067089746	0.00825079729371322	0.0319790719792096	CM076440.1	571369	572665	+	NA	B9J08_03278
B9J08_02199	1137.17831560387	0.266319045025113	0.100837435159933	2.64107317488509	0.0082643867481797	0.0320092961157598	CM076439.1	508482	509646	-	NA	B9J08_02199
B9J08_03696	2994.88002782861	0.201603153079695	0.0763514433745962	2.64046289328923	0.00827928585577652	0.0320445468661602	CM076440.1	1471776	1473204	-	NA	B9J08_03696
B9J08_04312	1022.95860141727	0.340693637175228	0.129043531437655	2.6401450222232	0.00828705571483994	0.0320521742028834	CM076441.1	1181829	1182540	+	NA	B9J08_04312
B9J08_02770	2947.36051583852	-0.214545984093534	0.0812832627935906	-2.63948538382801	0.00830320035960677	0.0320921597115711	CM076439.1	1758491	1759448	+	NA	B9J08_02770
B9J08_03546	39977.0003436643	-0.161269564494908	0.0611315660361341	-2.63807350198723	0.00833785076415632	0.0322035647613501	CM076440.1	1135163	1141346	+	NA	B9J08_03546
B9J08_04543	23.3917435897231	-1.48933475783896	0.564855608156056	-2.63666454990299	0.00837255816534212	0.032269964421092	CM076442.1	292638	294213	+	NA	B9J08_04543
B9J08_04014	83.1762676546536	-0.782346328943783	0.29671116019222	-2.6367270056069	0.00837101693055613	0.032269964421092	CM076441.1	512927	514784	-	NA	B9J08_04014
B9J08_01912	976.638773695076	0.280863071747862	0.1065071489183	2.63703492770525	0.00836342197048901	0.032269964421092	CM076438.1	4043582	4044575	+	NA	B9J08_01912
B9J08_01096	912.504757143507	-0.278079416465259	0.105566928363463	-2.6341527671227	0.00843475280784303	0.0324870235323682	CM076438.1	2263661	2266382	-	NA	B9J08_01096
B9J08_03957	1322.21678856295	0.244433206619318	0.092816589513634	2.63350773714233	0.00845079102824339	0.0325261295355858	CM076441.1	392261	393272	+	NA	B9J08_03957
B9J08_00639	5163.64226907495	0.181952513934488	0.0691101924306669	2.63278841419849	0.00846870865198219	0.0325724096865035	CM076438.1	1367520	1369017	+	NA	B9J08_00639
B9J08_03297	5809.79347109682	-0.197867370154683	0.0751653341456059	-2.63242853110167	0.00847768572820721	0.0325842621834501	CM076440.1	606630	609726	-	NA	B9J08_03297
B9J08_03188	11737.8798293197	0.174160346646185	0.0661910702261014	2.63117586785154	0.00850899908653503	0.0326818887778173	CM076440.1	365766	367824	-	NA	B9J08_03188
B9J08_03799	9293.19318142056	-0.183506332025325	0.0697890756511849	-2.62944207690203	0.00855251002363004	0.0328118357161151	CM076441.1	59127	60015	+	NA	B9J08_03799
B9J08_03321	5136.02621100947	0.189395879493068	0.0720313128789689	2.62935481699885	0.00855470513242661	0.0328118357161151	CM076440.1	662169	664122	-	NA	B9J08_03321
B9J08_00312	5038.59015877599	0.184315951295735	0.0701352865401665	2.62800596373378	0.00858870099659856	0.0329193830847436	CM076438.1	665053	666343	+	NA	B9J08_00312
B9J08_01992	81.7706869508681	-0.833819993923052	0.317457292179709	-2.62655801099392	0.00862532887943952	0.0330368625895095	CM076439.1	81938	83501	+	NA	B9J08_01992
B9J08_02589	1949.34065941438	-0.242496781992128	0.092347910065217	-2.6259043850681	0.0086419089069426	0.0330774449644541	CM076439.1	1354632	1357125	-	NA	B9J08_02589
B9J08_04981	2061.61524532172	0.237254652502607	0.0903822686172196	2.6250132479791	0.00866455959250364	0.0331411909119499	CM076443.1	335766	336207	-	NA	B9J08_04981
B9J08_05410	1027.22628050588	0.270829749905932	0.103312011588592	2.62147397714438	0.00875504460214438	0.0334189805157052	CM076444.1	365384	366449	-	NA	B9J08_05410
B9J08_05316	676.757031554606	-0.341879294753618	0.130396928415729	-2.62183549035485	0.00874576359107533	0.0334189805157052	CM076444.1	172480	173011	-	NA	B9J08_05316
B9J08_03344	1970.06443561618	0.221537877898799	0.0845092508596576	2.62146304274667	0.00875532545444926	0.0334189805157052	CM076440.1	709933	710689	+	NA	B9J08_03344
B9J08_03333	526.850690176045	0.331302249954134	0.126667199153998	2.61553308328345	0.00890882902555694	0.0339814341092155	CM076440.1	693204	693705	+	NA	B9J08_03333
B9J08_00140	873.515958762848	0.274218334426414	0.104873372765356	2.61475651250342	0.00892910842222491	0.034035298103198	CM076438.1	295301	296054	+	NA	B9J08_00140
B9J08_04088	3513.19879490906	-0.19211403256568	0.0735021704906297	-2.6137191770435	0.00895626175521987	0.034115271344659	CM076441.1	648903	651399	+	NA	B9J08_04088
B9J08_00114	4061.27743109326	0.20413288685751	0.0781601994548464	2.6117242315309	0.0090086888890481	0.0342913384915763	CM076438.1	245536	247378	-	NA	B9J08_00114
B9J08_00803	2618.46279559696	0.202838701927035	0.0777445384795134	2.60904117374734	0.00907963168427703	0.0345375941631102	CM076438.1	1699997	1702520	+	NA	B9J08_00803
B9J08_01326	1799.88350559337	-0.222221906478979	0.0851831944840373	-2.60875290983155	0.00908728327232998	0.0345429261665528	CM076438.1	2765878	2768590	+	NA	B9J08_01326
B9J08_02239	268.760846445975	-0.443503582201007	0.170180090916924	-2.60608382456153	0.00915840452432183	0.0347893483202246	CM076439.1	575675	576125	+	NA	B9J08_02239
B9J08_02071	2267.62958555609	-0.222158256377492	0.0852752178565874	-2.60519130834833	0.00918229739114676	0.0348561522533435	CM076439.1	246642	247635	-	NA	B9J08_02071
B9J08_01002	1353.38008779614	0.270383405840676	0.103829743908081	2.60410356092221	0.00921149185386906	0.0349429756186234	CM076438.1	2062758	2064648	+	NA	B9J08_01002
B9J08_02035	457.883596799065	0.363850663560715	0.139760876863465	2.60337994241526	0.009230959181382	0.0349928061697519	CM076439.1	165293	165824	+	NA	B9J08_02035
B9J08_04653	2100.16405078934	0.224674598650503	0.0863693221629534	2.60132409313817	0.00928646767053335	0.0351550046678341	CM076442.1	531996	533364	-	NA	B9J08_04653
B9J08_03587	532.256384651625	-0.350791266676908	0.134850030775662	-2.60134361600917	0.00928593914999563	0.0351550046678341	CM076440.1	1233431	1234022	+	NA	B9J08_03587
B9J08_02465	19274.9216215616	-0.167329189174113	0.0644381879949696	-2.59673951705742	0.00941132646418094	0.0356032863569665	CM076439.1	1089349	1091239	+	NA	B9J08_02465
B9J08_04087	1294.06097691423	0.254783583704744	0.0981306617051824	2.59637079050991	0.00942143332671811	0.0356171422686532	CM076441.1	647268	648126	+	NA	B9J08_04087
B9J08_00494	3191.84071495576	0.193621141432244	0.0745825189262531	2.59606599803495	0.0094297950524182	0.0356243863668595	CM076438.1	1048676	1050794	+	NA	B9J08_00494
B9J08_04667	3430.32946769239	0.200126525132976	0.0771576054527473	2.59373685793732	0.00949391193156528	0.0358421115066675	CM076442.1	558766	561145	+	NA	B9J08_04667
B9J08_05486	2973.50607512161	-0.209594029389743	0.0808253969105347	-2.59317043158776	0.00950956324568145	0.0358766935555504	CM076444.1	543778	545527	+	NA	B9J08_05486
B9J08_03183	671.670174401799	0.334507935110556	0.129048767995245	2.59210483220484	0.00953906992613017	0.0359634648579273	CM076440.1	358525	360562	+	NA	B9J08_03183
B9J08_01312	2117.80868810569	-0.216265860008739	0.083443240130708	-2.59177207967924	0.00954830062941712	0.0359737270475722	CM076438.1	2725020	2726358	+	NA	B9J08_01312
B9J08_02399	860.499839179539	0.291192784023023	0.11244634743556	2.58961532022993	0.00960832345703155	0.0361505811756388	CM076439.1	925859	926890	-	NA	B9J08_02399
B9J08_01800	1717.96562691118	0.271788493670968	0.104945410837205	2.58980827749177	0.00960293976829072	0.0361505811756388	CM076438.1	3796516	3797503	-	NA	B9J08_01800
B9J08_00695	1639.0268984617	0.226803539098493	0.0876886488089794	2.58646406552073	0.00969662806149388	0.0364365318823922	CM076438.1	1471550	1474226	-	NA	B9J08_00695
B9J08_00313	7174.28838423034	0.177681674690973	0.0686975823789002	2.58643271768973	0.00969751011380475	0.0364365318823922	CM076438.1	666413	668169	-	NA	B9J08_00313
B9J08_04112	1578.23421132384	0.261426343423294	0.101094244629597	2.58596663322569	0.00971063304521444	0.0364510863269297	CM076441.1	718319	718821	+	NA	B9J08_04112
B9J08_01347	755.735066133892	0.286178919715861	0.110672115584123	2.5858267749326	0.0097145739387674	0.0364510863269297	CM076438.1	2808228	2809242	+	NA	B9J08_01347
B9J08_01210	8623.23753427693	0.179905127373834	0.0695961494023748	2.58498679767037	0.00973827262259342	0.0364904629051348	CM076438.1	2498307	2500413	-	NA	B9J08_01210
B9J08_00699	347.245205753687	-0.485582166484309	0.187835887301213	-2.58514053656653	0.00973393126436331	0.0364904629051348	CM076438.1	1483163	1484921	+	NA	B9J08_00699
B9J08_05523	351.899977491036	-0.388380901418019	0.150389355732666	-2.58250259485392	0.00980866245790186	0.0367293207349753	CM076444.1	628330	629008	-	NA	B9J08_05523
B9J08_02418	3768.70600279372	-0.200480451787858	0.0776568645979631	-2.5816191887963	0.00983380281892043	0.0367736320569508	CM076439.1	976738	978001	+	NA	B9J08_02418
B9J08_01875	471.530089885004	0.351615417614896	0.136196000749556	2.58168680196025	0.00983187662643067	0.0367736320569508	CM076438.1	3960510	3961323	-	NA	B9J08_01875
B9J08_05156	719.966901109325	-0.304964013872344	0.118170616835746	-2.58070933399829	0.0098597558756226	0.0368208585976798	CM076443.1	744761	745100	-	NA	B9J08_05156
B9J08_00425	2270.58293793106	-0.210425148595521	0.0815322982870986	-2.58088086582024	0.00985485837116741	0.0368208585976798	CM076438.1	901004	903539	-	NA	B9J08_00425
B9J08_00894	1189.74601457045	-0.257785710982177	0.0999340388671212	-2.57955861590809	0.00989266680320104	0.0369188179752141	CM076438.1	1871122	1872676	+	NA	B9J08_00894
B9J08_05207	556.523096594889	0.329611682889414	0.127812703396501	2.57886480866375	0.0099125571873899	0.0369680860827962	CM076443.1	859794	861225	-	NA	B9J08_05207
B9J08_01087	388.666742252938	0.36817596173022	0.142783830877425	2.57855500491708	0.00992145028387555	0.0369763019008632	CM076438.1	2239761	2240298	-	NA	B9J08_01087
B9J08_01056	1289.30682029811	0.239633240479875	0.0929775311332038	2.57732419391267	0.00995685168145024	0.0370832339914929	CM076438.1	2168356	2170168	-	NA	B9J08_01056
B9J08_05259	707.622659920449	-0.299971348391481	0.116427117598037	-2.57647320126165	0.00998139424410731	0.0371356032782682	CM076444.1	31707	33468	+	NA	B9J08_05259
B9J08_05196	729.326504723267	0.294311401069702	0.114234876255515	2.57637081351059	0.00998435072761109	0.0371356032782682	CM076443.1	827412	828261	-	NA	B9J08_05196
B9J08_00323	2126.09097578613	-0.237613941417542	0.0922443794983175	-2.57591782512751	0.00999744029328417	0.0371592821122943	CM076438.1	685319	686015	-	NA	B9J08_00323
B9J08_01503	2906.37078666064	-0.201218397150784	0.0781528548238126	-2.57467750352064	0.0100333589183056	0.0372426962669411	CM076438.1	3144344	3145964	-	NA	B9J08_01503
B9J08_00805	7187.0087848707	0.17163068013843	0.066656194538619	2.57486466676388	0.0100279314825835	0.0372426962669411	CM076438.1	1705112	1706213	-	NA	B9J08_00805
B9J08_00829	2364.66171080868	0.206166516935572	0.0801004533958865	2.57384956258138	0.0100573992825636	0.0373068763991469	CM076438.1	1754529	1755477	+	NA	B9J08_00829
B9J08_03434	439.496583608077	-0.366307288158917	0.142335550161121	-2.57354742187924	0.0100661851065706	0.0373144232622505	CM076440.1	896899	897766	-	NA	B9J08_03434
B9J08_02280	29.262839395379	-1.28519940084303	0.499607102014093	-2.57242019911634	0.0100990234964769	0.0374110609014931	CM076439.1	654618	654960	-	NA	B9J08_02280
B9J08_05058	1488.83631266642	-0.248170790247376	0.0965099302904548	-2.57145341935783	0.0101272637983658	0.0374905472294492	CM076443.1	511483	513553	-	NA	B9J08_05058
B9J08_03544	27.8535566848981	-1.36739226351231	0.532401919353655	-2.56834585640178	0.0102185147033993	0.0378030326410225	CM076440.1	1129177	1130815	-	NA	B9J08_03544
B9J08_01191	4355.75003360748	0.182958897709404	0.0712774601527807	2.56685489798933	0.0102625546781645	0.037940561676398	CM076438.1	2472817	2474179	+	NA	B9J08_01191
B9J08_01557	1642.46484255993	0.246081403650432	0.0960025461923703	2.5632799692347	0.0103688399449231	0.0383078732457151	CM076438.1	3238791	3239967	-	NA	B9J08_01557
B9J08_01669	1169.11636132481	0.261204572328863	0.102061317767134	2.55929061120721	0.010488601984088	0.0387244510127282	CM076438.1	3506067	3506687	-	NA	B9J08_01669
B9J08_05086	713.273166176227	-0.28925929154436	0.113081493678249	-2.5579719734459	0.0105284577261946	0.0388456514370346	CM076443.1	579527	580016	-	NA	B9J08_05086
B9J08_02052	2887.00415972989	0.197172377477617	0.0770988768842247	2.55739623514491	0.0105459015902038	0.0388840547625461	CM076439.1	207312	208905	+	NA	B9J08_02052
B9J08_05507	1707.3192905649	0.219038687432912	0.0856770188700125	2.55656289541579	0.0105711958619292	0.0389513330192553	CM076444.1	600085	601066	+	NA	B9J08_05507
B9J08_04749	453.572543546914	-0.350502366456847	0.137131902529126	-2.55595058474743	0.010589815638176	0.0389679833769632	CM076442.1	748725	750753	+	NA	B9J08_04749
B9J08_04242	12309.4662999717	-0.168108164911943	0.0657671831848118	-2.55611015663457	0.0105849604029588	0.0389679833769632	CM076441.1	1008574	1009747	+	NA	B9J08_04242
B9J08_02158	302.689066230206	-0.42567165884707	0.166603942308115	-2.55499151430546	0.0106190386724291	0.0390495187907621	CM076439.1	431665	433858	+	NA	B9J08_02158
B9J08_05037	187.990440282715	-0.511067074824748	0.200194146120951	-2.55285723747376	0.01068432796072	0.0392634844673535	CM076443.1	460580	460916	+	NA	B9J08_05037
B9J08_05236	162.72077562377	-0.546589226075808	0.214216150314081	-2.55157804523331	0.0107236303642068	0.0393230097550919	CM076443.1	933189	935352	+	NA	B9J08_05236
B9J08_03982	93909.281690862	0.156726971089401	0.0614182715661577	2.55179716219432	0.0107168890189319	0.0393230097550919	CM076441.1	439592	440489	-	NA	B9J08_03982
B9J08_01028	1561.276520336	-0.227876459289707	0.08931413867447	-2.5514040965033	0.0107289847495347	0.0393230097550919	CM076438.1	2111245	2111551	+	NA	B9J08_01028
B9J08_00789	1079.82335450208	0.259386981349969	0.101640431958894	2.55200589323423	0.0107104707112205	0.0393230097550919	CM076438.1	1673528	1676756	+	NA	B9J08_00789
B9J08_04101	4401.38587766078	0.18356547832842	0.0719572376931865	2.5510356457972	0.0107403340282964	0.0393385196649397	CM076441.1	686884	689128	-	NA	B9J08_04101
B9J08_00481	513.565173298329	-0.351430737445977	0.137872233368518	-2.54895948850439	0.010804485039114	0.0395472773583994	CM076438.1	1022292	1023036	-	NA	B9J08_00481
B9J08_02354	1029.66771596887	-0.269658517054039	0.105846521934769	-2.54763701371524	0.010845525447836	0.039671223792316	CM076439.1	807945	811377	-	NA	B9J08_02354
B9J08_02966	739.685854107791	0.286623362339695	0.112542282407153	2.54680602000549	0.0108713845409232	0.039713246766479	CM076439.1	2195961	2198445	-	NA	B9J08_02966
B9J08_02671	2993.29151092833	0.192329242916936	0.0755175398206041	2.54681552621847	0.0108710884143568	0.039713246766479	CM076439.1	1531345	1531747	-	NA	B9J08_02671
B9J08_03682	11247.768533081	0.168313952970803	0.0661166685940877	2.54571133951316	0.0109055327486022	0.0398116773457889	CM076440.1	1446746	1448672	+	NA	B9J08_03682
B9J08_03047	50394.6438960548	0.167488481557863	0.0658211986614067	2.54459786457927	0.0109403650073017	0.039912473528288	CM076440.1	74333	75086	-	NA	B9J08_03047
B9J08_04039	58.3468213307753	-0.887185357002301	0.348812073400043	-2.5434479614036	0.0109764405692105	0.0400176695422339	CM076441.1	553881	554766	-	NA	B9J08_04039
B9J08_00586	1585.84314201589	0.223456773027263	0.0879181446861964	2.54164568445842	0.0110331955447693	0.0401980697270532	CM076438.1	1261639	1263151	-	NA	B9J08_00586
B9J08_03081	827.85839293879	-0.27702368380854	0.109116954351793	-2.53877763959042	0.0111240499895646	0.0405023875443502	CM076440.1	139275	142026	+	NA	B9J08_03081
B9J08_03744	447.18775804472	-0.346251207698907	0.136698636299418	-2.53295290335227	0.0113106148551162	0.0411545545123286	CM076440.1	1598664	1600971	-	NA	B9J08_03744
B9J08_02569	2573.83833206864	-0.204810944489617	0.080917211689724	-2.53111717782568	0.0113699857278716	0.0413433625775965	CM076439.1	1313011	1316755	+	NA	B9J08_02569
B9J08_04714	3989.01092027322	0.192137900965742	0.0759229410552011	2.53069623351452	0.0113836388040634	0.0413526021762563	CM076442.1	652709	653120	+	NA	B9J08_04714
B9J08_01278	562.051190256118	0.314264944955467	0.124198352129699	2.53034713880329	0.0113949725193484	0.0413526021762563	CM076438.1	2648739	2649651	-	NA	B9J08_01278
B9J08_00615	846.748776945547	-0.272370420772157	0.107636303370576	-2.53046985304229	0.0113909873354257	0.0413526021762563	CM076438.1	1316345	1318127	-	NA	B9J08_00615
B9J08_05185	15694.2452040087	0.182055514551445	0.0719753731679	2.52941397228684	0.0114253179117267	0.0414355197494183	CM076443.1	799864	800629	-	NA	B9J08_05185
B9J08_00315	565.287772577239	0.319055163622248	0.126174035001558	2.52869113378445	0.011448872984049	0.0414937186772713	CM076438.1	670972	671947	-	NA	B9J08_00315
B9J08_01479	632.393549596869	-0.317461075344023	0.125616450539725	-2.52722532741544	0.0114967714517646	0.0416400103629771	CM076438.1	3091062	3093228	-	NA	B9J08_01479
B9J08_00641	502.695781496962	0.332915761227606	0.131774709180177	2.52640103172155	0.0115237851936415	0.0417105178554398	CM076438.1	1371839	1372664	-	NA	B9J08_00641
B9J08_01591	86.5193899495964	-0.718113378808859	0.284427960767197	-2.52476365850906	0.0115776121664167	0.0418779204475035	CM076438.1	3319306	3320563	-	NA	B9J08_01591
B9J08_00133	841.379121107918	0.284744894810015	0.112863461710671	2.52291477236422	0.0116386604980538	0.0420712076996358	CM076438.1	280029	280847	+	NA	B9J08_00133
B9J08_04271	2784.28739826792	-0.194659819104679	0.0771751947293882	-2.52231069564833	0.0116586683026842	0.0420884779287626	CM076441.1	1072540	1073722	-	NA	B9J08_04271
B9J08_04191	7.94130840387585	2.64235788765325	1.04758203360304	2.52233982914461	0.0116577026635966	0.0420884779287626	CM076441.1	884768	886382	+	NA	B9J08_04191
B9J08_01485	1049.65054362562	0.250157963288769	0.0992939525086869	2.5193675643729	0.0117565857719454	0.0424142621158892	CM076438.1	3109150	3109720	+	NA	B9J08_01485
B9J08_04534	1036.09180081675	-0.257328052009285	0.102316334906125	-2.51502413808491	0.0119024234411164	0.0429123903190152	CM076442.1	262067	263033	-	NA	B9J08_04534
B9J08_02449	353.835676035812	-0.373744035480026	0.148706541485194	-2.51329922508646	0.0119607837910026	0.0430946884047402	CM076439.1	1046518	1048228	+	NA	B9J08_02449
B9J08_01596	5994.89195387645	0.223383670412709	0.0889029918493278	2.51266763655488	0.0119822161953458	0.0431437843072811	CM076438.1	3331601	3332678	-	NA	B9J08_01596
B9J08_03025	56.0693445263332	0.874617784789893	0.348496143409692	2.50969143082222	0.0120836700239745	0.0434807579573614	CM076440.1	25662	27288	+	NA	B9J08_03025
B9J08_03153	3205.33811642891	0.191373920418562	0.0763127408307014	2.50775844682504	0.0121499693189039	0.0436908786113088	CM076440.1	292675	295762	+	NA	B9J08_03153
B9J08_02728	507.161813491915	-0.330065053744581	0.131760913579741	-2.50503009410925	0.0122440974989946	0.0440007326898198	CM076439.1	1654285	1655494	+	NA	B9J08_02728
B9J08_04302	2657.22248450951	-0.203535101820601	0.0812621371554718	-2.50467325799215	0.0122564560020969	0.0440165252265039	CM076441.1	1149999	1151706	-	NA	B9J08_04302
B9J08_02349	1353.27284872009	0.231801022301406	0.0926102307367805	2.50297424439247	0.0123154505905611	0.0441996723467735	CM076439.1	799336	799930	-	NA	B9J08_02349
B9J08_05150	5037.0230075395	0.17905969746508	0.0717033841345444	2.49722798479208	0.012516845458352	0.0448933191747639	CM076443.1	728269	729037	-	NA	B9J08_05150
B9J08_02252	2252.13700029424	0.216001285006868	0.0865630495157063	2.49530586336005	0.0125848598919956	0.0450864855227246	CM076439.1	605611	606028	+	NA	B9J08_02252
B9J08_00914	1181.68967468986	-0.242460866577197	0.0971691611471154	-2.49524503160121	0.0125870177603698	0.0450864855227246	CM076438.1	1906010	1908614	+	NA	B9J08_00914
B9J08_02796	746.443871398025	-0.29656094221824	0.118898680653819	-2.49423240516601	0.0126229865245262	0.0451860404929123	CM076439.1	1811990	1813127	-	NA	B9J08_02796
B9J08_00843	1175.99366349988	0.243338495057693	0.0976192358869908	2.49273099555291	0.0126764844742513	0.0453481745561081	CM076438.1	1775682	1777626	+	NA	B9J08_00843
B9J08_01993	598.039393578433	-0.311228105596038	0.124929454586322	-2.49123080402939	0.0127301393740968	0.0455106599745363	CM076439.1	84027	85014	-	NA	B9J08_01993
B9J08_04632	1167.08042683123	0.239600670064784	0.0962247300783313	2.490011350198	0.0127739015838165	0.045619044516114	CM076442.1	489047	490407	+	NA	B9J08_04632
B9J08_01289	2720.13735968143	-0.214394107598945	0.0861046050371525	-2.48992614862397	0.0127769641597511	0.045619044516114	CM076438.1	2678295	2678904	-	NA	B9J08_01289
B9J08_03517	844.996149565827	0.266304895892845	0.10701154836124	2.48856221567672	0.0128260793533687	0.0457648422117941	CM076440.1	1065582	1066155	+	NA	B9J08_03517
B9J08_04422	9.54094422955355	-2.45820136667578	0.987908318904144	-2.48828896329427	0.0128359392289721	0.0457704749151798	CM076441.1	1417642	1419127	-	NA	B9J08_04422
B9J08_00722	1307.91885122147	-0.238350495865506	0.0958037689052366	-2.4879031231148	0.0128498730765874	0.0457906179847185	CM076438.1	1544823	1546323	+	NA	B9J08_00722
B9J08_03650	1547.63079485572	0.234336267473652	0.0942328118999408	2.48677995221534	0.0128905103651183	0.0459058316933046	CM076440.1	1372320	1374036	+	NA	B9J08_03650
B9J08_03262	977.827737918369	-0.255404521457865	0.102810158944288	-2.48423428268665	0.0129830360426082	0.0462055635592373	CM076440.1	534233	535193	-	NA	B9J08_03262
B9J08_00883	374.540801866463	-0.372320159287707	0.149906148008769	-2.48368838925757	0.013002953578098	0.0462466695148956	CM076438.1	1853262	1854519	-	NA	B9J08_00883
B9J08_02867	706.304131568352	0.293686016099809	0.11830913893328	2.48236120005431	0.013051490343723	0.0463894450995222	CM076439.1	1960146	1961616	-	NA	B9J08_02867
B9J08_04102	2265.07232510075	0.21560063165662	0.0869336881322063	2.48005849388031	0.0131360831255608	0.0466601101767188	CM076441.1	689223	692550	-	NA	B9J08_04102
B9J08_04937	8.90405502419402	-2.67143254437336	1.07763533251054	-2.47897638819041	0.0131760028146507	0.0467718481416662	CM076443.1	242536	244084	+	NA	B9J08_04937
B9J08_03036	2211.36526480698	-0.203841984649222	0.0822564491100418	-2.47812769520995	0.0132073867511645	0.0468531621140477	CM076440.1	51064	52300	-	NA	B9J08_03036
B9J08_03088	703.228053249762	-0.288358798675672	0.116470072508409	-2.47581883023943	0.0132931013229715	0.047126985896128	CM076440.1	153078	154512	+	NA	B9J08_03088
B9J08_04368	738.956635630018	-0.289490219069418	0.117065058239531	-2.47290031220999	0.0134021521486037	0.0474831377726492	CM076441.1	1292324	1292666	-	NA	B9J08_04368
B9J08_02286	1445.24768729651	0.222339314032734	0.0899331577094177	2.472272960226	0.0134256962226398	0.047536081372537	CM076439.1	667481	668675	-	NA	B9J08_02286
B9J08_04241	1370.68818096471	-0.238983071323776	0.0967120783791704	-2.47107781498415	0.0134706503392569	0.0476647147407636	CM076441.1	1003788	1005621	-	NA	B9J08_04241
B9J08_04405	1524.34508493893	0.21817754245733	0.08832073782899	2.47028668261099	0.0135004810580962	0.0477397049316043	CM076441.1	1373877	1374816	+	NA	B9J08_04405
B9J08_04266	1864.0770900964	-0.214979655929372	0.0870407686157778	-2.46987313356977	0.0135160977043867	0.0477643682942106	CM076441.1	1057545	1065273	+	NA	B9J08_04266
B9J08_04046	3456.09634379722	-0.245656932732646	0.099486158811265	-2.46925738884623	0.0135393793406361	0.0478160700419781	CM076441.1	566708	567731	-	NA	B9J08_04046
B9J08_01604	801.628260573075	-0.278790194351912	0.112973944764477	-2.46773886609979	0.0135969469975443	0.0479580893780646	CM076438.1	3347296	3348727	+	NA	B9J08_01604
B9J08_01089	2561.62535233184	-0.194817318042669	0.0789404080288584	-2.46790361118288	0.0135906910216602	0.0479580893780646	CM076438.1	2244930	2246838	+	NA	B9J08_01089
B9J08_05220	98.6578811351442	-0.662342529641792	0.268671612177223	-2.46524939599831	0.0136917914746474	0.0482618185461583	CM076443.1	887851	889612	-	NA	B9J08_05220
B9J08_02565	317.081249538674	0.400143849844605	0.162346283626384	2.46475521894592	0.0137106881192058	0.0482976247513387	CM076439.1	1299922	1301437	+	NA	B9J08_02565
