GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
B9J08_03400	2477.7735495021	-0.38014680444288	0.0722470456483575	-5.26176262339002	1.42680901888773e-07	1.7459470538646e-06	CM076440.1	828549	828885	+	NA	B9J08_03400
B9J08_02116	1979.20810387258	0.431136462789216	0.0821503359518728	5.24813998377066	1.53642537145336e-07	1.87593128686722e-06	CM076439.1	331472	331850	-	NA	B9J08_02116
B9J08_02477	1676.36657515653	-0.434652101042778	0.0832743215028966	-5.21952137463719	1.79386112091896e-07	2.18542860348078e-06	CM076439.1	1134248	1134558	-	NA	B9J08_02477
B9J08_04521	68.4904143800065	1.83249033425465	0.352992568950879	5.19130003133197	2.08830793123764e-07	2.53855630058799e-06	CM076442.1	238136	240446	+	NA	B9J08_04521
B9J08_01128	118.812810486452	1.34402971782674	0.259193736528616	5.18542514116021	2.15522645222535e-07	2.61415734808299e-06	CM076438.1	2327290	2328400	-	NA	B9J08_01128
B9J08_00844	10063.0123246784	-0.799895270164846	0.154555801915671	-5.17544640997227	2.27366686948828e-07	2.75178368821437e-06	CM076438.1	1777634	1779725	-	NA	B9J08_00844
B9J08_02081	1876.28045050481	0.40809034291877	0.0788845877270109	5.17325823304057	2.30046728020533e-07	2.77208813220385e-06	CM076439.1	266507	268178	+	NA	B9J08_02081
B9J08_00831	3025.62374552681	-0.371832596384845	0.0718755645351063	-5.17328244709968	2.300169047309e-07	2.77208813220385e-06	CM076438.1	1756255	1757269	-	NA	B9J08_00831
B9J08_01204	48.5796518753027	2.23589419891501	0.432244353276969	5.17275513714418	2.30667212875029e-07	2.77352250959083e-06	CM076438.1	2487542	2488805	-	NA	B9J08_01204
B9J08_04878	2758.70184841361	-0.407969579224338	0.0789056930452483	-5.1703440332295	2.33663421158884e-07	2.80345419182167e-06	CM076443.1	74640	75981	-	NA	B9J08_04878
B9J08_01254	40774.5859943723	-0.277532727067288	0.0538193337118585	-5.15674773220274	2.51275968922039e-07	3.00824109114241e-06	CM076438.1	2588415	2589063	-	NA	B9J08_01254
B9J08_02133	15180.1356537148	0.291756057969153	0.0566292958691352	5.15203400450842	2.57676297321527e-07	3.07820216087551e-06	CM076439.1	370962	372159	-	NA	B9J08_02133
B9J08_00128	118.474983763105	1.35153752286275	0.262596928418406	5.1468139060229	2.64947930478065e-07	3.15824785231504e-06	CM076438.1	270766	274249	-	NA	B9J08_00128
B9J08_00820	1786.11353067733	-0.428497593630648	0.0833970586368999	-5.1380420440998	2.77615778492981e-07	3.30213520611758e-06	CM076438.1	1737256	1738621	-	NA	B9J08_00820
B9J08_01233	13940.7653482179	0.34481813526929	0.0672452521312117	5.12776923784102	2.93195508793885e-07	3.47996643592055e-06	CM076438.1	2546910	2548284	+	NA	B9J08_01233
B9J08_04340	69964.9108444853	-0.24480173948269	0.0478039670799595	-5.12095029839722	3.03999769632436e-07	3.60047692898716e-06	CM076441.1	1246040	1247139	+	NA	B9J08_04340
B9J08_04662	22278.0817085581	0.280874153362638	0.0549199406995812	5.11424720756808	3.14994615475197e-07	3.72272482519939e-06	CM076442.1	547851	549414	-	NA	B9J08_04662
B9J08_03873	67952.589111214	-0.259815539605371	0.0509711185336442	-5.09730896789868	3.44515787254784e-07	4.06293564884053e-06	CM076441.1	215296	216046	+	NA	B9J08_03873
B9J08_00884	1738.65876975132	-0.421360687053151	0.0828243314544643	-5.08740221205177	3.63001448503931e-07	4.27183193973456e-06	CM076438.1	1855845	1857171	+	NA	B9J08_00884
B9J08_05385	3259.77100452514	-0.336396092596625	0.0661954716958395	-5.08185958916232	3.73757657350491e-07	4.38907346667849e-06	CM076444.1	319919	321257	+	NA	B9J08_05385
B9J08_02945	859.108503331688	-0.523311123733739	0.103002792932334	-5.08055275819093	3.76338195551734e-07	4.41001389745051e-06	CM076439.1	2153713	2154739	-	NA	B9J08_02945
B9J08_04814	1946.27318776727	-0.444727969868534	0.0875920349802522	-5.07726495872369	3.82906733432334e-07	4.47749924442757e-06	CM076442.1	886484	888584	+	NA	B9J08_04814
B9J08_02925	1406.47888147507	0.43607228968504	0.0859690878257619	5.07243127400457	3.92765003072592e-07	4.58308698733019e-06	CM076439.1	2105726	2107043	-	NA	B9J08_02925
B9J08_01614	25776.4659827201	-0.258092709880867	0.0508876426271632	-5.07181501355499	3.94039329066633e-07	4.5882769033001e-06	CM076438.1	3362765	3363101	+	NA	B9J08_01614
B9J08_03531	5801.28476336702	-0.348296457424453	0.0687304352745478	-5.06757240854306	4.02921251639579e-07	4.68184336726578e-06	CM076440.1	1098072	1099587	-	NA	B9J08_03531
B9J08_03691	456.079793726015	0.719295893152392	0.142337507832624	5.05345290995411	4.33893331396845e-07	5.03116145902715e-06	CM076440.1	1461455	1461998	+	NA	B9J08_03691
B9J08_02023	63391.2713567398	-0.246791375614554	0.04884596108429	-5.05244180145588	4.36197290546728e-07	5.04729542680743e-06	CM076439.1	141589	142263	+	NA	B9J08_02023
B9J08_02381	1755.09354825146	0.432656879479335	0.0856696189172354	5.05029536663774	4.4112744278379e-07	5.09368660968089e-06	CM076439.1	868431	869397	+	NA	B9J08_02381
B9J08_02710	2155.66633350522	-0.408475629923222	0.0810565835351323	-5.03938868514211	4.67021162039067e-07	5.381445931746e-06	CM076439.1	1618053	1620576	+	NA	B9J08_02710
B9J08_03882	23032.6083049339	-0.279838656558255	0.055676769506001	-5.02612955171714	5.00477855415812e-07	5.75497509003089e-06	CM076441.1	228973	229949	+	NA	B9J08_03882
B9J08_01346	31180.4883496575	-0.3220793522102	0.0641964614375775	-5.01708887059731	5.24603048650705e-07	6.01987440267023e-06	CM076438.1	2806084	2806330	-	NA	B9J08_01346
B9J08_04155	2981.95284166246	-0.354987706146332	0.0708280752596376	-5.01196319178572	5.38775116088589e-07	6.16970013889438e-06	CM076441.1	814754	816419	-	NA	B9J08_04155
B9J08_01200	3098.30775998465	0.355311117876148	0.0710055521369174	5.00399063429596	5.61554864814968e-07	6.41727263903221e-06	CM076438.1	2481083	2481641	-	NA	B9J08_01200
B9J08_03331	41963.5642109998	-0.243779240036461	0.04880451556754	-4.99501403100904	5.88314899647451e-07	6.70921589680424e-06	CM076440.1	687785	688477	+	NA	B9J08_03331
B9J08_03431	1192.64080703637	0.473369428410547	0.0947998254668576	4.99335759406054	5.93385427151303e-07	6.75311686743592e-06	CM076440.1	890297	891557	+	NA	B9J08_03431
B9J08_03195	1712.92599781733	-0.518330845032825	0.104241946770019	-4.9723826261263	6.61350125500922e-07	7.49863405310056e-06	CM076440.1	379646	380351	-	NA	B9J08_03195
B9J08_02539	4069.59450154278	0.423793801183797	0.0852307998875479	4.97230815319044	6.61604306258013e-07	7.49863405310056e-06	CM076439.1	1243025	1245134	-	NA	B9J08_02539
B9J08_00261	636.273616011827	0.593056100022885	0.119656376030209	4.9563267725337	7.18383571457948e-07	8.12552051888326e-06	CM076438.1	566400	567618	-	NA	B9J08_00261
B9J08_03340	11649.5020987811	0.260874525990955	0.052670421308825	4.95296068473341	7.30927468598995e-07	8.25053026290009e-06	CM076440.1	702727	703690	+	NA	B9J08_03340
B9J08_01993	953.441290127615	0.5039759027252	0.101835945389893	4.94889992718834	7.46341056566405e-07	8.40735719728877e-06	CM076439.1	84027	85014	-	NA	B9J08_01993
B9J08_02355	1399.08976612922	0.422655981318866	0.0854994725551101	4.9433753061627	7.6781467293875e-07	8.63167267484599e-06	CM076439.1	812978	813665	+	NA	B9J08_02355
B9J08_03926	773.801047751877	0.530639607725387	0.107614934151652	4.93091049033773	8.18472333794813e-07	9.18249589902457e-06	CM076441.1	320688	321795	+	NA	B9J08_03926
B9J08_05376	743.165227962193	0.55540310837121	0.11266355216689	4.92974966339144	8.23350531439049e-07	9.19990260482703e-06	CM076444.1	307562	308633	+	NA	B9J08_05376
B9J08_03779	35.7078007732706	2.72689072809609	0.55313503624996	4.92988248689389	8.22790945479274e-07	9.19990260482703e-06	CM076440.1	1683835	1686238	-	NA	B9J08_03779
B9J08_04539	1138.81124505558	-0.464563011648352	0.0945754460299521	-4.9120890373726	9.01111133342622e-07	1.00484791905606e-05	CM076442.1	280684	281395	+	NA	B9J08_04539
B9J08_02019	4226.91558970408	-0.306371730748951	0.0630578670922382	-4.85858061613159	1.18230268336155e-06	1.31575777498445e-05	CM076439.1	130480	134632	-	NA	B9J08_02019
B9J08_03639	2903.5811975822	-0.369290627401022	0.0760202639492229	-4.85779196514875	1.18702028887292e-06	1.31835526460966e-05	CM076440.1	1356283	1357582	+	NA	B9J08_03639
B9J08_05306	851.271671692609	-0.505176103254873	0.104160923356434	-4.84995799745538	1.23487620923652e-06	1.36875757781306e-05	CM076444.1	143600	144191	-	NA	B9J08_05306
B9J08_02633	22.128399703277	-3.64817730773997	0.752456752939678	-4.84835479711939	1.24489602366392e-06	1.37710398137702e-05	CM076439.1	1437292	1445119	-	NA	B9J08_02633
B9J08_00623	2162.46170637027	-0.373796994025829	0.0771236133430312	-4.84672563723449	1.25515818104593e-06	1.3856846106517e-05	CM076438.1	1337011	1338148	-	NA	B9J08_00623
B9J08_00798	2485.15083169564	-0.34993267296314	0.0722980101141003	-4.84014252136232	1.29746046544205e-06	1.42953263632668e-05	CM076438.1	1689488	1691174	+	NA	B9J08_00798
B9J08_04033	64654.5987017849	-0.22829413930455	0.0472302967960448	-4.83363761803987	1.34060527692116e-06	1.4741327607656e-05	CM076441.1	542193	543068	+	NA	B9J08_04033
B9J08_02960	15957.2665179001	-0.272334690351306	0.0563905953768154	-4.82943456318382	1.36921300122562e-06	1.50260260114661e-05	CM076439.1	2185832	2187158	+	NA	B9J08_02960
B9J08_05287	42089.478328891	-0.235758863121442	0.0488788320913306	-4.82333257637835	1.41179276174199e-06	1.54626252776138e-05	CM076444.1	98188	98874	+	NA	B9J08_05287
B9J08_04850	378.918216594987	0.7056631875116	0.146413057118836	4.81967388290274	1.43793078350011e-06	1.56867754704913e-05	CM076442.1	974129	975752	+	NA	B9J08_04850
B9J08_04027	43433.590810198	-0.257066505809024	0.0533349198222923	-4.81985360933416	1.43663600642004e-06	1.56867754704913e-05	CM076441.1	532667	533060	-	NA	B9J08_04027
B9J08_03059	87.4325049178935	1.47933399388882	0.307170361113874	4.81600499645994	1.46460857456945e-06	1.59463583187867e-05	CM076440.1	96295	96601	-	NA	B9J08_03059
B9J08_02572	27062.3643938163	-0.254040885749777	0.0528367836682323	-4.80803084731513	1.5242424991792e-06	1.65630358800789e-05	CM076439.1	1328824	1330780	+	NA	B9J08_02572
B9J08_01613	38934.2092613786	-0.252958219930546	0.0527806314125615	-4.7926334558844	1.64606202676971e-06	1.78517040589475e-05	CM076438.1	3361427	3362065	-	NA	B9J08_01613
B9J08_03222	1716.51566127925	-0.384039002596315	0.0801497487313646	-4.79151848477388	1.65523767263086e-06	1.79160852589458e-05	CM076440.1	446865	448536	-	NA	B9J08_03222
B9J08_03668	12024.5630130463	-0.277463367443535	0.0579421724211809	-4.78862555284704	1.67927486662324e-06	1.81407603267444e-05	CM076440.1	1415877	1416851	-	NA	B9J08_03668
B9J08_04520	38640.5187533014	-0.237688686218966	0.0497194750194794	-4.7805952521792	1.74776924304788e-06	1.88438824235825e-05	CM076442.1	234461	235571	+	NA	B9J08_04520
B9J08_01652	946.40535992291	-0.476969885235543	0.100310250023427	-4.75494662932402	1.98498848804719e-06	2.13598663956985e-05	CM076438.1	3456283	3458203	+	NA	B9J08_01652
B9J08_03612	749.685696381363	-0.528665590052176	0.111236237864518	-4.7526381708097	2.00779469882891e-06	2.15633252023742e-05	CM076440.1	1286041	1287634	+	NA	B9J08_03612
B9J08_02562	36341.6858356045	-0.254013706720814	0.0537097326499957	-4.72937946602931	2.25207110586967e-06	2.41399327259014e-05	CM076439.1	1295010	1295403	+	NA	B9J08_02562
B9J08_00416	1592.29813066034	0.408951785603066	0.086569057257428	4.7239949071754	2.31256209978524e-06	2.47403887309714e-05	CM076438.1	883034	886139	-	NA	B9J08_00416
B9J08_01958	23.6739611287934	3.34585873048784	0.709256506910667	4.71741703866985	2.3885774954887e-06	2.55042898215212e-05	CM076438.1	4148630	4149491	+	NA	B9J08_01958
B9J08_02226	463.840274715202	-0.681816544410989	0.144716011461899	-4.71141055867546	2.46008062837767e-06	2.62171598372965e-05	CM076439.1	554719	555904	+	NA	B9J08_02226
B9J08_04136	32948.9102170333	-0.276876890583892	0.0587866690115217	-4.70985846348304	2.47888874174793e-06	2.63667954434766e-05	CM076441.1	770075	770617	-	NA	B9J08_04136
B9J08_05203	57.3308335233546	-1.85746854170236	0.395157469216172	-4.70057808950646	2.5942602459654e-06	2.75409854518899e-05	CM076443.1	842889	844617	-	NA	B9J08_05203
B9J08_04035	18968.169013982	-0.293093682519278	0.0623896594851722	-4.69779263002607	2.6298823855105e-06	2.78656694909168e-05	CM076441.1	545886	546611	-	NA	B9J08_04035
B9J08_03894	4177.31743801119	-0.295250327208447	0.0629068288406459	-4.69345431409947	2.68630003556134e-06	2.84090353665196e-05	CM076441.1	251772	252411	-	NA	B9J08_03894
B9J08_04417	5745.30065388723	-0.275016817661973	0.0586212144440264	-4.69142136119627	2.71313553892002e-06	2.86380776064248e-05	CM076441.1	1402983	1403907	-	NA	B9J08_04417
B9J08_00735	5253.80048850961	-0.287798609399326	0.0613510797142686	-4.69101131943718	2.71857928642685e-06	2.86408800632893e-05	CM076438.1	1566805	1567361	+	NA	B9J08_00735
B9J08_01846	1209.71863756085	-0.421910389168503	0.0899577745159945	-4.69009367382124	2.73080002727998e-06	2.87149333667026e-05	CM076438.1	3895558	3897106	+	NA	B9J08_01846
B9J08_00926	674.993991450192	-0.583479737046211	0.124471559708706	-4.68765506282476	2.76353295704736e-06	2.90039863101119e-05	CM076438.1	1928257	1929223	+	NA	B9J08_00926
B9J08_00492	10909.5453781912	-0.248028181557469	0.0529171387849298	-4.68710492011908	2.77096927857324e-06	2.90269528026299e-05	CM076438.1	1045046	1047157	+	NA	B9J08_00492
B9J08_00489	6441.3936926258	0.292912503112639	0.0625001944008532	4.68658547258279	2.77800831318229e-06	2.90456786015335e-05	CM076438.1	1036997	1039040	-	NA	B9J08_00489
B9J08_00729	3267.11647582279	-0.328518050941869	0.0701454065047435	-4.68338651540431	2.82173707849813e-06	2.94472222286286e-05	CM076438.1	1557663	1558877	-	NA	B9J08_00729
B9J08_01777	36634.1801199967	-0.240532120301349	0.0513648597287446	-4.68281470194969	2.82962286029906e-06	2.94739059139625e-05	CM076438.1	3739718	3740454	-	NA	B9J08_01777
B9J08_05418	1001.00329802624	0.455778474868045	0.0973653151977874	4.68111743840379	2.85315426385361e-06	2.96631508146134e-05	CM076444.1	380155	381382	+	NA	B9J08_05418
B9J08_02729	69955.3431128433	-0.222288680281205	0.0475842973719706	-4.67147131633689	2.99049864900471e-06	3.10327355115292e-05	CM076439.1	1655670	1656709	-	NA	B9J08_02729
B9J08_01382	1435.35994793668	-0.394874541925607	0.0845393700285587	-4.670895250251	2.99889846640636e-06	3.10616243777033e-05	CM076438.1	2878776	2879336	+	NA	B9J08_01382
B9J08_02134	2051.78026599101	-0.383199386392452	0.0820970547456921	-4.66763865743381	3.0468112790101e-06	3.14989031480465e-05	CM076439.1	374904	378432	+	NA	B9J08_02134
B9J08_02897	671.263665118163	0.529305091630835	0.113446289640628	4.66568887627398	3.07584808741975e-06	3.17397682304452e-05	CM076439.1	2042417	2045504	+	NA	B9J08_02897
B9J08_00378	1980.42063160849	-0.370263430510221	0.0795350901644124	-4.65534683804123	3.23435768873001e-06	3.33132818926736e-05	CM076438.1	793246	794554	-	NA	B9J08_00378
B9J08_05359	14485.7544774823	-0.259674173793006	0.0558570985631755	-4.64890193856578	3.33706808151073e-06	3.43072928602897e-05	CM076444.1	262910	264479	+	NA	B9J08_05359
B9J08_03589	53.6511585373421	-1.90209219890819	0.409521447154072	-4.64467053466086	3.40619590008476e-06	3.48882768951274e-05	CM076440.1	1239204	1239651	+	NA	B9J08_03589
B9J08_01542	5244.20155107159	-0.286616498769442	0.0617070077759767	-4.64479658145126	3.40411699320363e-06	3.48882768951274e-05	CM076438.1	3213646	3214759	+	NA	B9J08_01542
B9J08_00833	922.8378412936	-0.481752999303716	0.103878807736336	-4.63764467268912	3.52401936085847e-06	3.60283753880004e-05	CM076438.1	1759377	1760382	-	NA	B9J08_00833
B9J08_05145	26767.5875083531	-0.272927479218287	0.0589897343828373	-4.6266944930963	3.71547952039561e-06	3.79157144415279e-05	CM076443.1	719211	719625	+	NA	B9J08_05145
B9J08_03561	9712.03202905244	-0.251368959271059	0.0543751082096249	-4.62286821208688	3.78470186287303e-06	3.85509871151947e-05	CM076440.1	1182128	1182684	+	NA	B9J08_03561
B9J08_00172	2447.51514298883	-0.36073959124954	0.0780457842375011	-4.62215345484611	3.79776904778259e-06	3.86129790501572e-05	CM076438.1	368438	370871	-	NA	B9J08_00172
B9J08_03658	2441.04111201866	-0.363929495974817	0.0788935914027605	-4.61291582122199	3.97059139011818e-06	4.02960384931076e-05	CM076440.1	1385231	1386152	-	NA	B9J08_03658
B9J08_02606	4335.86901910816	-0.289906539973166	0.0629572392766741	-4.60481659145079	4.12829535614321e-06	4.18197831773409e-05	CM076439.1	1382610	1383264	-	NA	B9J08_02606
B9J08_00491	938.480870188534	-0.495879529658535	0.107699209008465	-4.60430057215705	4.13854382628106e-06	4.18469577754307e-05	CM076438.1	1042488	1043595	-	NA	B9J08_00491
B9J08_01230	18524.9633196053	-0.284297033845995	0.0617558056249073	-4.60356772888301	4.15314046695974e-06	4.19179195670699e-05	CM076438.1	2541660	2541972	+	NA	B9J08_01230
B9J08_02127	840.930034716889	0.496988657163898	0.108053844794526	4.59945370855582	4.23600305890333e-06	4.25987871250806e-05	CM076439.1	358805	361013	-	NA	B9J08_02127
B9J08_02113	1003.60176952743	-0.466592201212351	0.101441364496886	-4.59962465535126	4.23252860965058e-06	4.25987871250806e-05	CM076439.1	328799	329165	-	NA	B9J08_02113
B9J08_01895	38255.3309273611	0.222722010429439	0.0484664151415391	4.59538857534669	4.31943564921885e-06	4.33589810813602e-05	CM076438.1	4010353	4011277	-	NA	B9J08_01895
B9J08_00338	2124.12354199922	-0.374105543605552	0.0817112156683909	-4.57838670671339	4.68575836957324e-06	4.69509593154159e-05	CM076438.1	714060	715780	-	NA	B9J08_00338
B9J08_02561	1983.92808884987	-0.372139918005505	0.0815864974014631	-4.56129298178245	5.08395845216662e-06	5.08487779365888e-05	CM076439.1	1293144	1293734	+	NA	B9J08_02561
B9J08_02144	52150.4558612821	-0.252699418065743	0.05547360865562	-4.55530880701309	5.23086749519809e-06	5.22236969601817e-05	CM076439.1	402080	402647	-	NA	B9J08_02144
B9J08_01092	368.723899309275	0.706076165056691	0.155017130112244	4.55482671202492	5.24287802965632e-06	5.22492943820344e-05	CM076438.1	2253645	2255901	-	NA	B9J08_01092
B9J08_02807	50.6798850792826	-1.93855594400966	0.425973729115945	-4.55088145466832	5.34216417481797e-06	5.31430036887017e-05	CM076439.1	1839545	1840241	-	NA	B9J08_02807
B9J08_03489	2919.72566219457	-0.308100677016388	0.0677978251488073	-4.54440354598614	5.50910262545234e-06	5.47052901640518e-05	CM076440.1	1011968	1014847	+	NA	B9J08_03489
B9J08_00937	5242.40787181747	-0.275994843819947	0.0608244168739368	-4.53756662216701	5.69070554600177e-06	5.64073340052613e-05	CM076438.1	1948121	1950830	+	NA	B9J08_00937
B9J08_02111	1786.03506310792	0.374553773254301	0.0825649415785394	4.53647475663759	5.72023326763023e-06	5.65985871256937e-05	CM076439.1	326479	327808	-	NA	B9J08_02111
B9J08_01827	879.709931360626	-0.471530413332308	0.104065167103803	-4.53110705969427	5.86753920399328e-06	5.79524273880122e-05	CM076438.1	3859329	3860796	-	NA	B9J08_01827
B9J08_02230	1196.85604429513	-0.411064045467838	0.0907494207910099	-4.52966026543014	5.90786063441008e-06	5.82466616201821e-05	CM076439.1	562361	562799	+	NA	B9J08_02230
B9J08_05345	508.490045364187	-0.619860340929745	0.137100198305318	-4.52122133003291	6.14838609823887e-06	6.05101841803544e-05	CM076444.1	231368	231806	+	NA	B9J08_05345
B9J08_04316	2156.37251305053	0.334951516681794	0.074160771733565	4.51655921118463	6.28525481402658e-06	6.17473257129325e-05	CM076441.1	1193715	1196186	-	NA	B9J08_04316
B9J08_00968	614.757794770395	-0.541230523734563	0.120060424786994	-4.50798441447122	6.54463823259038e-06	6.41815497596762e-05	CM076438.1	2000855	2001074	+	NA	B9J08_00968
B9J08_00764	3483.1337778773	-0.30591394082796	0.0679724207008483	-4.50055975164266	6.77747491705448e-06	6.6347281002174e-05	CM076438.1	1630793	1631159	+	NA	B9J08_00764
B9J08_02602	361.117942016935	-0.674209879618356	0.150118323976595	-4.49118976124108	7.08264114799379e-06	6.92121699462079e-05	CM076439.1	1377902	1378844	+	NA	B9J08_02602
B9J08_01312	2431.43715381869	-0.330837709693598	0.0738941767011164	-4.47718243119149	7.56346149682602e-06	7.37804330492852e-05	CM076438.1	2725020	2726358	+	NA	B9J08_01312
B9J08_04161	840.933097335256	0.463972737021216	0.103654906659355	4.4761290321353	7.6008558215606e-06	7.40146717412881e-05	CM076441.1	828982	830041	-	NA	B9J08_04161
B9J08_00949	569.242313869644	-0.560601904736889	0.125393745569954	-4.47073258868516	7.79521167644532e-06	7.57738414453762e-05	CM076438.1	1969159	1970344	+	NA	B9J08_00949
B9J08_02213	42665.8982310081	-0.262916394665275	0.0588482140456482	-4.4677038875187	7.90636432814924e-06	7.67194756122692e-05	CM076439.1	532666	533335	-	NA	B9J08_02213
B9J08_04163	944.450657155668	-0.495026482295812	0.111261151929704	-4.44923024532926	8.61785926776958e-06	8.34770220841218e-05	CM076441.1	833660	835364	+	NA	B9J08_04163
B9J08_00118	3529.78954795962	0.296593086182959	0.0666781035288446	4.4481332024486	8.66198106271962e-06	8.37577224788501e-05	CM076438.1	253582	255055	+	NA	B9J08_00118
B9J08_02037	1121.3882440111	0.418127828332173	0.094088233838478	4.44399699382152	8.83028386184172e-06	8.52361257239905e-05	CM076439.1	167929	169279	+	NA	B9J08_02037
B9J08_01304	1545.20056154483	-0.371538033168093	0.083857559092934	-4.43058487734351	9.39778478255287e-06	9.05560063280486e-05	CM076438.1	2706155	2706632	+	NA	B9J08_01304
B9J08_05542	6233.76654208421	0.254782327243242	0.0576390784821352	4.42030535450371	9.85615291060201e-06	9.48076204322429e-05	CM076444.1	673146	674499	+	NA	B9J08_05542
B9J08_02639	10964.6517687212	-0.239235192194688	0.0541393892983513	-4.41887496876461	9.92160224628773e-06	9.5271496569822e-05	CM076439.1	1455730	1458343	-	NA	B9J08_02639
B9J08_04402	569.225534170589	-1.53451015777477	0.347912957702126	-4.41061513750395	1.03077379928938e-05	9.88077969474795e-05	CM076441.1	1364359	1365262	-	NA	B9J08_04402
B9J08_03109	702.279911442566	-0.492775760322249	0.111828911234117	-4.40651487065459	1.05047099716207e-05	0.000100399683360396	CM076440.1	192139	193540	+	NA	B9J08_03109
B9J08_02836	53249.787755891	-0.223363112489515	0.0506905716327777	-4.40640350453423	1.05101096846265e-05	0.000100399683360396	CM076439.1	1892979	1893303	+	NA	B9J08_02836
B9J08_02308	294.260071364659	0.72095159254241	0.163779498030485	4.40196484427015	1.07274942063356e-05	0.000102299604233176	CM076439.1	712287	713340	+	NA	B9J08_02308
B9J08_01523	9661.40474733712	-0.237904369278367	0.0540805221264484	-4.39907678261889	1.08712361222679e-05	0.000103314101361277	CM076438.1	3184535	3185582	-	NA	B9J08_01523
B9J08_00498	3300.38879132797	-0.289132247037328	0.0657254225630625	-4.39909301092603	1.08704233082588e-05	0.000103314101361277	CM076438.1	1057795	1058929	-	NA	B9J08_00498
B9J08_02872	38142.44796072	-0.216382640776015	0.0492321517441814	-4.39514896485483	1.10696815569988e-05	0.000105019568939554	CM076439.1	1967902	1968732	-	NA	B9J08_02872
B9J08_00461	80509.8668259699	-0.221858225021231	0.0505059029658275	-4.39271871193634	1.11941922694388e-05	0.000106018968223058	CM076438.1	974812	975475	-	NA	B9J08_00461
B9J08_04542	1916.20794276338	0.34482185481158	0.078511911721228	4.39196864847639	1.12328899888682e-05	0.000106203614578513	CM076442.1	291489	292449	+	NA	B9J08_04542
B9J08_01017	352.251803470939	0.664556053315104	0.151441595816929	4.3882002809747	1.14292502615191e-05	0.00010787573924311	CM076438.1	2094516	2096067	-	NA	B9J08_01017
B9J08_02956	26773.7953397006	-0.305514556717704	0.0697000310029185	-4.38327719976066	1.16907203958472e-05	0.000110155663559508	CM076439.1	2176201	2176745	-	NA	B9J08_02956
B9J08_04207	79158.3133007445	-0.206062744347771	0.0470399358582173	-4.38059152480273	1.18357564520739e-05	0.000111332600232008	CM076441.1	925502	926524	+	NA	B9J08_04207
B9J08_00628	5203.61196274106	-0.265473658900734	0.0606230387764149	-4.37908861480589	1.19176667421318e-05	0.000111912758490206	CM076438.1	1345767	1347099	+	NA	B9J08_00628
B9J08_00321	81896.9445552507	-0.21739215283027	0.0497197945475733	-4.37234616129122	1.22918426880309e-05	0.000115230816792371	CM076438.1	681112	681727	-	NA	B9J08_00321
B9J08_01588	10623.1631899107	-0.233165299084798	0.0534404296467487	-4.36308803327489	1.28239309134986e-05	0.000120015502339358	CM076438.1	3313548	3314751	-	NA	B9J08_01588
B9J08_02398	987.275637930182	0.483194252518256	0.110764067319171	4.36237368501387	1.28658870472946e-05	0.000120204765639505	CM076439.1	920792	921848	+	NA	B9J08_02398
B9J08_04111	30460.1465363505	0.213175633140503	0.0489543876728441	4.35457664316277	1.33324329085643e-05	0.000124353602727267	CM076441.1	716782	717754	+	NA	B9J08_04111
B9J08_02781	43986.4450763953	-0.255773651763358	0.0587797933366319	-4.35138739427922	1.3527879277414e-05	0.000125964141891207	CM076439.1	1780901	1781550	-	NA	B9J08_02781
B9J08_01337	3499.01801058728	-0.305190268673241	0.0703536331551146	-4.33794610152345	1.43820411410697e-05	0.000133468237502108	CM076438.1	2788019	2788584	+	NA	B9J08_01337
B9J08_00003	107.383539154439	-1.19100498508764	0.27455499754248	-4.33794684397745	1.43819925696618e-05	0.000133468237502108	CM076438.1	11535	13908	+	NA	B9J08_00003
B9J08_04889	23.5496833445774	-2.78947821673829	0.643425364405421	-4.33535631489443	1.45524205590103e-05	0.000134823179416894	CM076443.1	101562	102699	-	NA	B9J08_04889
B9J08_02167	1381.63230556595	0.390151994791952	0.090086947805604	4.33083819904577	1.48542805985295e-05	0.000137389675569342	CM076439.1	450175	451069	-	NA	B9J08_02167
B9J08_04721	62906.6279345386	-0.217917697158684	0.0503816592938318	-4.3253378354961	1.52298272890183e-05	0.000140628004566879	CM076442.1	667792	668224	-	NA	B9J08_04721
B9J08_00569	4261.78458931215	-0.310880278669372	0.0719505416550242	-4.32074966384446	1.55500006818543e-05	0.000143345089618893	CM076438.1	1229858	1232738	-	NA	B9J08_00569
B9J08_00165	3661.83197746835	-0.320410149887021	0.0742104022958543	-4.31759079555509	1.57741527363801e-05	0.000145169448893375	CM076438.1	356830	358282	+	NA	B9J08_00165
B9J08_03631	7824.0484762971	-0.334230503448144	0.0774625184935634	-4.31473840443125	1.59792007958215e-05	0.000146812225251975	CM076440.1	1340746	1341442	-	NA	B9J08_03631
B9J08_00715	4301.49991378369	-0.273012791999492	0.0634402199054321	-4.30346541053075	1.68147109891146e-05	0.000154232448558529	CM076438.1	1526069	1529027	-	NA	B9J08_00715
B9J08_00151	3095.98007712294	0.292154529710735	0.0679240894712408	4.30119169774714	1.69882012676105e-05	0.000155565796707208	CM076438.1	327984	330174	-	NA	B9J08_00151
B9J08_03672	4987.50444300214	0.272939329948784	0.0634957573818157	4.29854436269705	1.71923492768385e-05	0.00015717501462842	CM076440.1	1421300	1422404	+	NA	B9J08_03672
